Domain,Have_IP,Have_At,URL_Length,URL_Depth,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
huilincaomei.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
stafaband345.xyz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ongakudo.jp,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1xbet-mdn.top,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
canindia.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
avecpassion.fr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
operon.pl,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
kefuzixun.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
anytots.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
motomarine.ru,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
thundercloud.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
p4host.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
navori.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gta-gaming.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
onedirectionmusic.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
energyplan.eu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
the-artists.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
cjdby.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
geilesabenteuer.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
auburntigers.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erodate.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6686vip65.app,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gaycest.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
icgmagazine.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pakarsehat.my.id,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
setrabetgiris.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
con.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
shanghaisaidao.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ssurra.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
birchpress.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fizer88.life,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
projectsouth.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
suzuki.com.pe,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
lesloupsdangers.fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
czzuolian.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zepter-voda.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
multifamilybiz.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nagano-ngn.ed.jp,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
okpedia.it,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
longos.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pitbullcase.hu,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
jlsofficial.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
situs83697.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
jkrnetwork.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
webloom.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mxc.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
php.plus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lojaobrafacil.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
happyrxpharmacy21.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fototapetki.pl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bestgaymovies.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pokerdom-officials2.hair,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tabriziau.ac.ir,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
axcelerate.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
droper.app,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sere.pr.gov.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
dipsdelectus.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
antonoil.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
szukambogatego.pl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
best-textile.com.ua,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
morise.ai,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
seniorsavingscentral.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sssaljuuu4d.info,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ccsonc.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
myfoxlubbock.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wcsu.edu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b2w-cde-pci.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
humanity.pics,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1istochnik.ru,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
newmansownfoundation.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
videoflicks.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mitel-ai.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
shiftup.ca,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
discoxpress.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
purrfectpals.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
leepa.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
peopleschoice.com.au,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wpfastestcache.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
greece.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oujiangzc1.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
theswiftnews.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
thememotive.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
hieu.edu.cn,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bibnal.edu.ar,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
angcik.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
havayol.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
xanetworld.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nicolaas.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vaikhari.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nanzhaozpw.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kastil777a.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
katzforums.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
voditelskie-prava-online-zakazat.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
gtswarm.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sunglasseseyedoctorsoptometristphoenixaz.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
doc.new,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
li.fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
allcross.com.br,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alborzyadak.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
opusklassiek.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pafikotabaolan.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
zzkcbrand.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ashokkilam.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vamrad.by,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tuv-sud.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
greenschoolsireland.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
jacexamportal.in,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
soicauchuan.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
www.airhuarache.uk,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
waca.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hold-register.com.ua,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
leapscholar.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tuvcannabisoil.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hncatrust.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
getroster.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
funnyslip.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kkkkgzs.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1pildoraprecio.space,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ing.com.au,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mostbet-wtv5.top,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
weizhang8.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
docharkhe-online.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
cws.coop,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vislom.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stockinteriors.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bezresume.ru,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
hz631.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
todo-mail.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
discgolf.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hkhgdyxgs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waffen-online.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
slimeread.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pennstatemetalroofing.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
polymedia.ru,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
carrieunderwood.fm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lev3.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
dishcult.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
mdsbattery.co.uk,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
gcn.net.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
amazingtoday43.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ivancover.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ptapn.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kreditka.expert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footprinttravelguides.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
innsite.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sidefx.com,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
sydneyfishmarket.com.au,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
dgyrh38.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jiuquanjd.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rsnwmrd.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qimo4kids.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
ormansu.gov.tr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
obwave.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
freejapanesefont.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
chrisevans3d.com,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
javelinstrategy.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
advanced-nodes-chickenfarms.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
huidehanxuankj.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braveneweurope.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tzllstd.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dynatone.ru,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
poochandmutt.co.uk,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
sabai68.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mostbet-wpq8.top,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
hsyntw.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
satellogic.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ywemiao.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
helden.media,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
haneda-airport.jp,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
jinfl168.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alphil.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
deshsanchar.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
lkt-culture.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dwtgl.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
centerlinealfa.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mychat.to,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
ewerk-freiburg.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
condodepot.com,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
guose666.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
goodyun.buzz,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
provadaordem.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ecofarm.co.ke,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rasn.io,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cocodecow.com,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
pegas-turistik.ru,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
wsgjp.com.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bloggerbags.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
theurbanbaker.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crsp.fi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
mymorningjacket.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
sat1bayern.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
astrology-zodiac-signs.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
makutizanzibar.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
domainshield.com.au,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
hermesbirkinbagoutlet.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
zhdalians.ru,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nregarep1.nic.in,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
diergeneeskunde.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kimondoshop.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
resetters.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
keralavisionbroadband.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
renpy.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
colgate.com.au,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
onpravaam.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
qianbaibang.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
harley-davidsonx440.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
bloggersblog.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kitchenproject.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
android-1.ru,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
blogspot.co.at,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
hgzkgga.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cu.edu.tr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atacadaosports.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tellme3times.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
maxbet-zerkalo.shop,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
hyltoncenter.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kvs.be,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
rinnai-style.jp,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
solbroadband.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gsep.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gfev.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
iplan.com.ar,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
uesystems.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
currentelliott.com,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
jokoy.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
voipoffice.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sadyogrody.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
getshhsmbfh0-hsjs.co.uk,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
hacesfalta.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
melemoe.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fuengirola.fi,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
scbaiyin.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rdq66.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
zg.org.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
eiendomsmegler1.no,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
xn--289am1an83atpak3mwna97v0na83dy3jf4b4w6borbh3z.com,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
etaska.hu,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
mtnsyr.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ilfiorello.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1win-kazinoz.shop,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
utua.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
distilia.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sensiblematch.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
opengameart.org,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sowwwa.pl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hugnote.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
explorewaterloo.ca,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kottke.org,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
viewyourdeal.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
biubiuvpn.app,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bmt-technik.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
frink.com.tr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
applefile.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qdtingge.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65bet.in,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
natubes.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sagaming.game,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
inverto.tv,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
modcombo.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xyxphy.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lafabriquedelavenir.fr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bronzevillescholastic.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
route66ca.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
zone-energy.jp,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
sdote.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
endmemo.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
angelsonpinheads.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kompani.site,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jiugepay.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lishogi.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
xiaofeizhelianmengwang.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
belias-24b-16.top,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
directideleteddomain.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
littlegatepublishing.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
basabasi.co,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
sattamatka.support,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ubm.ac.id,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sultanhoky.com,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
mnaspm.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bravosconto.it,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pqntpst.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
abcde.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
swingerswebsites.biz,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
primestudyguides.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
amavida.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
anicura.se,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skyshop.market,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
able2know.org,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
roweammonation.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138dsw.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lesjardinsdebm.fr,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
moviiesda.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
xn--skidklder-02a.net,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
one1tech.co.il,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
eco-joy.ru,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
sponote.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jacintatienda.cl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
twinservers.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gafcon.org,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
xjtelecom.com.cn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
im.dk,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
cht.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
rawporn.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
receive-sms-online.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
qwytzs.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
top-office-furniture-deals.today,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
paramanya.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ytbou.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cerberlab.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalantikus.lol,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gz563.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
charlesaddams.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
archaeologists.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dpdlocal.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
visa-infinite.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
interpc.fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
clubdynasty.ca,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
handwerkdigital.de,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
baltic-shipping.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
drsharma.ca,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
musicallin.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ab-9599.info,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
neftdom.ru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nationalgeographicpartners.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
majesticpestcontrol.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ahc.ink,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
latinatu.it,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
valladolidmovil.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ibgnews.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
finnflare.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mdf-ag.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
bezirk-niederbayern.de,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
dentalisnet.com.br,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
degeilsteverhalen.nl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
chenjiagou.net,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
survivedandpunished.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
boltscience.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
amwa.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mooestroportal.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chuffed.org,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
neversea.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
visitdolomitipaganella.it,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
51hsgl.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lordserial7-8.xyz,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
oblumenauense.com.br,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
muumocd.cn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nom.pl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
shengyang08.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmtplay.net,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
airshows.aero,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
himclub.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
helvetas.ch,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
gs-c3fw33.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
trelury.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
alpine8848.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fixtech.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
